entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll,totalWeight
591,96.43759375,22.13175,10.1170107421875,7.1945927734375,-1.194781,-0.23027287,-0.8359532,1.5780746,-1.5211864,2.882755,1.3997178,-0.29767272,173.8579375,22.7213671875,13.8626982421875,18.17380859375,1,-1,1,-1,13,13,11,13,-0.053645134,-0.023781776,-0.07041454,-45.145164,1.5357772,1.8140718,2.8635845,2.243406,0.03431605,0.0,0.5251505,0.0,-0.0056601167,0.0013281556,0.39195353,-0.053229284,87.80063452437716,103.32197926432057,22.209570078685093,158.15879735637958,0.25846833087925025
592,43.39558203125,40.78746875,11.834724609375,7.90730908203125,2.0646632,1.1802351,-1.5491483,-0.49634746,0.9082103,-2.8599164,-0.018465426,2.6533625,173.7885625,72.6496171875,29.112951171875,8.902123046875,1,-1,-1,1,13,13,13,13,-0.063949585,-0.01966095,99.904335,86.8136,1.027148,1.5522652,33.992996,2.128868,0.0,0.0,0.0,0.0,0.06051885,-0.026519906,-0.054039635,-0.13679492,21.628148115851978,135.8472064280926,36.35792986770824,202.65373607535244,0.0
593,46.48403515625,43.39880859375,9.8918212890625,8.7921259765625,-2.081126,-1.84186,1.4180717,-0.82459617,-1.9647441,1.1854653,1.6337107,-1.5509697,189.15,140.325390625,21.62047265625,11.9545283203125,1,-1,1,-1,13,13,13,11,-0.08522606,-0.0045456886,-9.675177,20.634533,0.8345415,2.3863194,3.669055,1.291571,0.0,0.026466796,0.0,0.0,-0.0044342983,-0.006967184,-0.10619663,0.5258311,90.47287541202304,102.1025956896455,28.350736209053093,195.86913494341323,0.2254291631803016
594,52.591671875,38.753890625,9.6333427734375,7.23735205078125,-1.4634409,-2.142344,-0.3051986,1.3600103,-0.46296793,2.144231,-2.1830542,-0.52278036,119.705,167.354125,10.0854912109375,15.02833984375,-1,1,1,-1,13,13,11,13,-0.020378113,0.020263672,121.48396,127.218094,0.2483565,0.18545128,9.272632,26.7126,0.020553634,0.0,0.0,0.0,-0.008988254,0.0045728274,-0.067590564,0.40765518,92.52182648195863,99.08342494685564,43.85330829891383,170.43959444159069,0.0
595,48.09515234375,33.23602734375,13.7684033203125,8.01617919921875,0.2958065,1.489432,0.27069682,1.7800909,-0.9972575,1.5656843,-2.8774674,-0.14783578,50.2148515625,77.4412890625,14.276333984375,24.445412109375,-1,1,-1,1,13,13,13,11,0.12516403,-0.0443573,106.70229,107.37189,1.6077044,0.027215742,3.5967531,1.4399581,0.0,0.0,0.0,0.0,0.00022944616,-0.008159,-0.033733945,0.08219497,43.89579646676182,91.83984888429063,26.944604974649994,121.35034872168359,0.3043392197058663
596,46.49516015625,40.54093359375,8.2227587890625,8.156861328125,1.1984544,2.1494308,2.158793,2.4319215,-2.5216572,0.7336704,-1.4314117,0.41868952,84.0784140625,176.282625,36.08205078125,46.773875,1,-1,1,-1,13,13,11,11,0.5934868,0.7131691,-0.08483887,0.54501724,2.2628162,1.4386964,1.5503279,1.5858225,0.0,0.067657195,0.0,0.48905593,-0.009619624,-0.0025402145,0.2199948,-0.068034664,13.272509694722556,96.70884400604521,13.272509694722556,116.51327087225228,0.181824237330653
597,44.0343515625,43.44817578125,9.1413369140625,8.4105869140625,0.51530474,0.8363421,-1.003477,0.69561875,-0.74729127,2.12545,0.30806246,-2.1966145,50.01140234375,59.55020703125,14.1432578125,10.5288564453125,1,-1,1,-1,13,13,11,11,0.004787445,0.052618027,-43.93085,0.053320885,1.3342751,5.0262103,0.018778505,0.027013147,0.0,0.0,0.0,0.17243533,0.001812432,0.0352848,0.05082095,0.09212241,23.625325995242115,87.83120387718934,23.625325995242115,119.32558656171253,0.15225604104982718
598,35.2986796875,16.6723359375,11.955966796875,8.554283203125,0.9444622,-1.4395276,1.6718414,-1.608113,0.270231,-2.9592211,-0.11179651,2.629938,52.24777734375,37.14396484375,32.93784765625,22.21395703125,-1,1,1,-1,13,13,11,11,-0.026747704,-0.028157234,0.07840061,-0.2523265,4.6439557,1.7374218,1.5082988,1.1488445,0.0,0.061752275,0.0,0.0,-0.008379102,0.027263802,-0.06671819,0.004437988,53.94597820578097,87.24109639902295,53.94597820578097,141.7053508448982,0.09336713579926043
599,41.7221875,37.5688515625,8.07083837890625,7.4322607421875,1.77422,2.0118585,2.4318585,2.1586714,-2.9648957,0.17965716,0.41842613,-1.4313956,126.5287578125,142.9671875,46.2777265625,32.609427734375,1,-1,-1,1,13,13,11,11,0.08250046,-0.054145813,7.4902115,6.845787,2.519224,1.9675052,1.6287639,1.5548581,0.0,0.0,0.0,0.0,0.040517367,-0.0026143682,0.011213384,0.22039329,12.550531908925745,79.74196244048824,12.550531908925745,96.41837331638311,0.3011261941924564
600,48.191734375,40.41924609375,29.354537109375,7.84102001953125,-1.4273238,-0.023693081,-0.62882644,-0.9934812,0.4841226,-1.2317979,-2.7424188,0.9725262,106.202140625,40.43073046875,35.352203125,12.0399775390625,-1,1,1,-1,13,13,13,13,-0.062088013,16.854765,0.044095993,-96.07873,1.471225,212.38287,1.3486946,0.24655847,0.0,0.0,0.0,0.0,-0.016504593,0.0010083462,-0.04312635,-0.051327422,29.632244126881535,94.7089736053161,29.632244126881535,143.5876470034922,0.17620042640412542
601,48.81794921875,41.29046875,7.87506494140625,7.31242333984375,-1.4912026,-1.1782559,-0.4901699,-0.70902365,0.89872026,-2.2857287,-0.7138038,-0.45123863,113.929828125,73.425234375,8.8408486328125,9.229361328125,1,-1,1,1,13,13,13,13,0.03723526,-0.020130157,-80.45682,-80.32291,0.5135612,2.064425,0.21740791,0.9718906,0.0,0.032780956,0.0,0.17634365,0.0019511891,-0.0028778438,-0.07688945,-0.082805574,28.48343370040929,90.87484002265563,2.6002267051234718,109.14403140858803,0.3166038909169074
602,55.9793984375,47.13073828125,9.7134736328125,7.40735546875,-0.60132027,-0.7606452,-0.30630994,1.3600247,-3.0408852,0.13070558,-2.1829612,-0.52258646,66.408828125,61.43550390625,10.172734375,15.381529296875,-1,1,1,-1,13,13,11,13,0.011043549,-0.03578949,33.485916,39.155144,2.0824065,0.3234626,9.842023,24.099874,0.0,0.0,0.0,0.0,0.028978184,-0.015229575,0.011983681,-0.04553281,48.96895701645393,103.04458470923666,20.181783254766763,138.41224386727137,0.32307293979992824
603,47.56409375,43.93318359375,11.1548544921875,7.3805498046875,1.9435139,1.9077493,1.5123577,0.06353304,3.1063662,-0.11898939,-2.4562068,-0.5438476,169.4815,151.26903125,26.53652734375,7.3954501953125,1,-1,-1,1,13,13,13,11,-0.06924057,0.08500862,-96.94754,-32.485733,1.1119937,1.863186,1.2622577,0.119001396,0.0,0.0,0.0,0.0,-0.0068200403,0.0056959945,-0.13650538,-0.18632227,19.080378853083815,91.35988304558072,20.61718299545431,123.90077769535493,0.18609448017670457
604,40.031203125,34.53170703125,11.36965625,7.4740498046875,0.9387255,-0.39497456,1.0973401,1.5598092,-0.20167647,2.9606237,0.25098228,-2.5390856,59.00301953125,37.26061328125,18.930451171875,18.56617578125,-1,1,1,1,13,13,13,13,-0.024383545,-0.008060455,-93.60127,-93.121216,1.724056,1.8979963,13.639862,7.6153183,0.0,0.0,0.0,0.18053076,-0.00339409,-0.01818758,0.023955965,0.029480388,10.15931784548767,91.51217625056877,18.656423037240508,118.31977203266923,0.2967146155124116
605,47.0833125,46.6589140625,25.5888828125,14.1803740234375,0.8504981,0.63299537,0.04719574,-0.4220369,0.35681716,-2.765823,-2.7379248,0.5920936,65.163734375,56.3230546875,25.61760546875,15.462099609375,1,-1,1,-1,13,13,13,11,-0.01675415,0.034622192,1.9584084,77.76941,0.8452551,0.8233781,57.60549,6.4245,0.0,0.0,0.0,0.0,0.007978141,-0.013974417,0.006455974,-0.05720868,20.556001272514568,94.29220010740666,38.986964907556704,145.4832848721926,0.04482737419553183
606,30.346388671875,24.11022265625,9.5649345703125,7.050919921875,-1.2078335,1.0666645,-1.6748539,1.3508784,2.6213467,0.12097331,-2.0590959,0.2169845,55.3074765625,39.17715625,26.424810546875,14.5242880859375,1,-1,1,-1,13,13,11,11,-0.022460938,0.041931152,-0.816658,0.31095886,0.4054116,0.3537326,15.564683,2.3014748,0.0,0.27616593,0.0,0.0,-0.030932384,-0.04100561,0.29366496,-0.11589478,38.47882838233206,91.44336570328937,38.47882838233206,132.19260051522036,0.32016384711129775
607,41.38703125,38.87428515625,17.731447265625,7.094962890625,-0.31498474,0.42388815,2.0887592,-0.9366568,-1.3396659,1.7773881,-1.3797383,-1.9441948,43.4573046875,42.419515625,72.6876796875,10.4415615234375,-1,1,-1,1,13,13,11,11,-0.031852722,-0.011959076,20.945004,20.815466,0.8218557,1.5851756,1.026469,1.7821978,0.0,0.0,0.13031273,0.0,-0.01708701,0.0018443868,0.3864119,0.13029282,48.84069897124054,85.75361373614852,48.84069897124054,153.09828331690372,0.2660895910200819
608,58.38377734375,22.707369140625,12.9695185546875,12.1680703125,2.3869658,2.488791,2.419199,1.9254646,-0.11799925,2.6323721,-2.99954,-3.004218,320.30328125,137.71696875,73.4453984375,42.61358203125,-1,1,-1,1,13,13,11,13,-0.1756134,-0.021896362,0.31498337,-1.1541595,1.5549806,2.6162157,0.43083403,9.478195,0.0,0.0,0.0,0.2794883,-0.010864747,-0.013184831,0.022958716,0.051185988,54.311300942149394,71.52923590482868,6.2685302654444595,106.80675595457623,0.0
609,36.83373828125,33.10723828125,9.8171552734375,8.3962216796875,2.3255699,0.8016057,1.1235322,-0.89392644,1.5875018,-1.5746682,-2.1883917,-1.510093,190.25065625,44.326171875,16.693564453125,11.9808515625,1,-1,1,1,13,13,13,13,0.046718597,0.024230957,175.06427,162.43398,1.2243382,0.49452764,4.8159876,23.780748,0.0,0.06723514,0.0,0.0,-0.028511532,-0.028861102,-0.01820699,-0.20942794,12.355467074618492,91.11501248361284,22.414960892227757,142.22993434545754,0.0
610,40.32785546875,28.54323828125,7.87854052734375,7.20352880859375,-2.3972287,-0.7410795,-0.490186,-0.70882666,-0.0038443268,-3.0563245,-0.7138041,-0.45117456,223.489734375,36.7466953125,8.844814453125,9.090845703125,1,-1,1,1,13,13,13,13,-0.04026985,-0.008069992,-60.20701,-60.10029,2.234924,1.129306,0.07508499,0.51660836,0.0,0.0,0.0,0.0,0.029309142,-0.022677656,-0.07796524,-0.08985787,27.658061180159663,92.43107552036092,2.5808093003713446,113.57650215520964,0.3082446215630082
611,60.0758046875,32.66711328125,14.88025,11.0354423828125,0.32145208,-0.3093667,-0.5214715,-0.6024112,-1.9125509,1.556846,1.1279547,0.8981668,63.2065703125,34.24303125,16.949728515625,13.099111328125,1,-1,-1,1,13,13,11,11,0.04453087,-0.020217896,-0.5658932,0.3400154,0.44615966,2.8021686,81.95958,36.44246,0.0,0.0,0.60056776,1.3767589,0.021916464,-0.021745425,0.21400134,-0.046080012,3.115928854553411,91.9143448508407,3.115928854553411,127.19080599229252,0.24048114599731604
612,60.69139453125,32.8618125,18.5967734375,13.48619140625,-0.3598987,-0.62812597,-1.995825,-1.8486195,2.9583645,0.52214664,0.38100678,-1.9082279,64.6646796875,39.56046484375,69.683796875,43.8874375,1,-1,-1,1,13,11,13,11,-0.03136444,0.046028137,-0.11591339,-0.016464233,0.53009945,0.44846767,0.42775795,4.6090617,0.0,0.090013884,0.0,0.0,0.018740123,0.02020669,0.043150403,0.047079206,48.00137712791463,89.00625077373584,48.00137712791463,152.11529808452553,0.08534867859198875
613,95.482109375,31.1248984375,13.5330986328125,9.170998046875,-0.5818994,-0.706706,-2.3548458,-0.32816672,-2.3716412,2.1137173,-0.6286883,1.2608609,112.1089375,39.22636328125,71.93796875,9.6692734375,1,-1,-1,-1,13,13,11,11,-0.050819397,0.025211334,-5.262329,0.09692764,1.749368,1.6601343,0.28774884,6.074288,0.0,0.0,0.33241093,1.3517748,-0.0029241485,0.0103989495,0.022607531,0.081162535,85.60373869506448,85.60373869506448,32.18710265117843,152.54640536829928,0.3932081016922948
614,35.37427734375,32.27798828125,14.7130693359375,7.63050048828125,2.4541209,0.9791201,-0.49788287,-0.30804184,1.8087615,-1.1997169,-1.8750987,0.9060631,207.331109375,49.02641015625,16.57498046875,7.9960986328125,1,-1,1,1,13,13,13,13,0.011610031,-0.015995026,94.85197,94.787346,2.5404701,2.5139067,10.966105,24.734655,0.0,0.0,0.0,0.0,-0.015137204,0.01913569,0.13967294,-0.11037195,34.80561395244186,86.69261019062421,20.94645050485929,159.5388999256757,0.2721017187827917
615,53.1279140625,33.88325390625,11.6628212890625,7.2948623046875,0.67338794,-0.10137813,0.88043267,0.56092304,1.9830064,-0.95425135,-2.336102,-2.3317842,65.6355625,34.05768359375,16.483091796875,8.4735361328125,-1,1,-1,1,13,13,13,13,-0.1384449,-0.15666771,-0.72369194,1.6130123,2.948626,0.4727642,0.6290272,2.1046302,0.0,0.0,0.85310686,0.38823065,0.026517125,-0.026951417,0.059074327,-0.029930541,2.968315757056089,90.89247068423954,2.968315757056089,112.50645951334286,0.2792970964602568
616,102.3861796875,33.87140234375,8.5806201171875,7.349818359375,-2.4072483,-2.2277312,-0.5946178,0.98980004,2.6733847,-1.9062577,2.599444,-1.3441441,573.0261875,158.9680625,10.143322265625,11.2538486328125,-1,1,-1,-1,13,13,13,11,-0.093280315,0.060277462,-15.128208,-15.138094,1.2179667,1.1010034,1.5461786,0.8422828,0.0,0.0,0.0,0.0,-0.004436175,-0.016920209,0.30238935,0.19812305,40.795321441954485,89.25280344878273,20.203736428220637,207.57566745532694,0.14896337487512967
617,45.8865390625,41.08121484375,11.7895576171875,7.9309560546875,0.8288059,1.4020182,-1.5491959,-0.4968942,2.8350463,-0.6686484,-0.018375805,2.6533673,62.56987890625,88.5196484375,29.00310546875,8.930984375,-1,1,-1,1,13,13,13,13,0.091472626,-0.021343231,58.64888,45.576897,0.6015547,1.0703275,33.628433,2.1112487,0.0,0.0,0.0,0.0,0.0033519594,-0.013729543,-0.041703396,-0.026351873,21.61620728001944,92.2996190946248,27.40448618969245,165.70126772464872,0.3379674514179439
618,78.39225,37.48428125,16.1997197265625,7.91932958984375,1.4671277,1.4145348,-1.315132,-1.6282923,-0.665896,-2.7410293,0.5927063,0.43598783,179.022359375,81.671015625,32.34826171875,20.95255859375,-1,1,1,1,13,13,11,13,-0.02153778,0.018157959,-0.046020508,0.30747986,0.61251825,0.3190916,7.1907053,7.4691067,0.0,0.0,0.10660787,0.5656575,-0.0046881377,0.0022726615,-0.049578372,0.19987929,93.40791865454331,114.8256679308218,102.66116264580913,243.12714663274647,0.15937669437518795
619,42.7322890625,42.6659921875,11.320716796875,7.5128203125,1.6091917,0.7810346,1.0973663,1.5598595,2.2453167,-0.8768981,0.2510207,-2.5390718,111.07875,56.354671875,18.849365234375,18.66333984375,1,-1,1,1,13,13,13,13,-0.004986748,0.031165864,-44.957428,-44.487495,3.763108,4.0453672,13.663537,7.6559243,0.0,0.0,0.0,0.0,0.017187295,0.010884469,0.064483285,-0.0071206987,24.511978874503633,92.82128298553913,18.664537267575852,112.0736455415394,0.20912409238090082
620,49.458546875,36.1744609375,12.3717548828125,10.8359248046875,0.2331261,-0.3480716,0.04347628,0.052716654,0.94847006,-2.2761188,2.4113162,2.4336584,50.808734375,38.38815625,12.383900390625,10.8514990234375,1,-1,1,1,13,13,13,13,-0.387455,-0.3971672,-75.955574,-75.81327,1.8586292,2.6877172,3.1421468,0.42247003,0.023437575,0.0,0.0,0.0,0.022406807,-0.021023022,0.14881235,0.14447202,29.15291072184645,88.12395563830036,0.3509540043841237,108.23390622750235,0.1709798571893142
621,41.77141796875,41.73133203125,11.869728515625,11.7737470703125,1.3932427,0.61435163,-0.5544856,-0.34394577,0.30681115,-2.8199027,0.65398866,-1.7007204,89.3106796875,49.8575625,13.7420673828125,12.47749609375,-1,1,1,-1,13,13,13,13,0.031951904,-0.018295288,-9.220249,-9.284729,1.9844503,1.246019,4.451306,3.5380275,0.0,0.0,0.0,0.0,-0.01820271,-0.019778594,0.11432761,-0.08239117,21.979740069596584,89.91365944032619,21.979740069596584,134.9258031197366,0.08682807156602289
622,28.54317578125,26.929080078125,9.755224609375,9.2860341796875,-0.2706345,1.766028,1.4181217,-0.82458586,-1.6006005,1.6943208,1.6337091,-1.5509255,29.5950546875,81.037640625,21.3228671875,12.626,-1,1,1,-1,13,13,13,11,0.0048885345,-0.05033493,-24.993698,5.318201,1.6345829,2.2861235,3.6607385,1.2402859,0.0,0.04312428,0.11904362,0.0,-0.066451766,-0.032308567,-0.18816108,0.39273897,45.96888741767962,86.66723820463488,32.308920611543705,120.98329930448499,0.12314975986478509
623,48.9944609375,33.9692109375,11.2531845703125,7.36771044921875,-1.4377246,-0.33431756,0.34379685,0.72651863,-1.8350849,0.5990258,0.50489336,-0.5323497,108.977703125,35.885453125,11.925271484375,9.3997978515625,-1,1,-1,1,13,13,13,13,-0.045188904,0.09499359,0.042301178,0.03985977,1.6258878,1.6400836,2.515031,1.2930107,0.0,0.0,0.0,0.0,0.0039197993,0.01716086,0.03215524,-0.11162017,9.686251697730876,89.9934641837779,9.686251697730876,126.89937924258285,0.2582226933683887
624,39.84705859375,25.504568359375,10.4598486328125,10.3855849609375,1.8089468,0.0083550755,-2.0039399,2.4127073,2.0441267,-1.5368837,1.061587,-1.7620121,124.877578125,25.505677734375,39.50176953125,58.43822265625,1,-1,-1,1,13,13,11,11,0.045283318,0.057032585,0.246768,0.225214,1.0583583,1.0699465,9.437686,0.48555985,0.02545054,0.09229985,1.0163854,0.12849416,0.0028593934,0.042042326,0.14396122,0.023906825,90.32842423579281,95.93932840173093,90.32842423579281,205.78124234655934,0.13999179079717308
625,47.4624453125,39.79587109375,9.8336572265625,8.544162109375,1.653085,2.042538,1.418024,-0.82451385,-0.29256222,2.9281082,1.6337239,-1.5509392,128.493375,155.996890625,21.49243359375,11.6167275390625,-1,1,1,-1,13,13,13,11,0.01210022,-0.04586792,77.96952,108.259315,4.9230657,1.9091523,3.6898081,1.2362505,0.0,0.0,0.0,0.0,0.025890661,0.0084793465,-0.08861215,0.3038292,35.8378016759836,88.50756132650007,31.113672795066844,146.91610944817438,0.3097599054418654
626,47.25998828125,41.8441015625,13.8221474609375,8.899384765625,-0.57232976,-1.0693412,-0.28035763,-0.16030177,-0.48240247,2.830778,-0.1425289,-0.38770428,55.21396875,68.136796875,14.368927734375,9.0145908203125,-1,1,-1,1,13,13,11,13,0.06485748,0.04649353,79.94741,79.661255,0.45640412,0.42989144,6.889611,18.148031,0.0,0.0,0.0,0.0,-0.0059934435,-0.019758832,0.018407071,0.061452106,8.7337697025035,91.38274068961535,3.026759768901207,114.28144072751654,0.18324319604848846
627,46.4720078125,44.735578125,11.1042724609375,7.41117626953125,2.4766736,2.2831337,1.5122445,0.063511424,0.7913086,-2.298876,-2.456226,-0.5439183,278.4981875,221.649828125,26.413482421875,7.42612841796875,-1,1,-1,1,13,13,13,11,0.03041935,0.06075859,-123.28754,-58.84281,0.5167569,0.89374167,1.1904342,0.26514444,0.0,0.0,0.0,0.0,-0.018814588,-0.014029012,-0.09390422,-0.17344858,17.958509752916395,91.58846726665578,20.612088557321048,136.52272091758326,0.30040660816066894
628,43.48596875,38.57733984375,35.8647578125,11.6132919921875,-0.044184316,1.4230454,2.1696181,2.3118653,0.9971075,-0.24442928,3.0339522,-1.680569,43.52855078125,84.691171875,159.045203125,59.183140625,1,1,-1,1,13,13,13,11,-97.436905,-0.026193619,-0.030054092,-23.74338,86.82611,0.45440385,1.0248616,0.004013607,0.0,0.056157228,0.03843828,0.0,-0.013580643,-0.01872509,-0.016059255,-0.012323142,79.47403284569974,125.87025669939068,33.96467254239624,192.37801796204639,0.15774244384289407
629,46.27690234375,40.09040234375,27.22284375,8.502546875,0.90476793,1.6711406,-0.028142039,-0.34284475,-2.8549414,0.062647425,-2.2305603,3.102941,66.5461328125,110.3741875,27.233830078125,9.007166015625,1,-1,-1,1,13,13,13,11,-0.009493828,0.046613693,-81.149994,-0.120526314,2.156041,1.4930226,115.93296,4.316619,0.0,0.0,0.0,0.0,-0.038053837,-0.0027118276,0.12509045,0.015409604,40.66593992307516,92.04568753250234,14.719359943706468,148.22526985223172,0.0
630,76.204609375,48.1440390625,40.84126953125,7.0654541015625,-0.018895125,1.0265017,1.179891,-0.29068032,1.8585222,2.4474857,-1.195628,-2.1019027,76.2182890625,75.81590625,72.724734375,7.3660595703125,-1,1,-1,1,13,13,13,11,-81.01833,0.015800476,-0.004207611,-42.14009,131.61876,2.0494874,0.30820554,2.0589492,0.0,0.0,0.0,0.1680839,0.03830985,-0.01897723,-0.009881897,0.26013345,74.99650615686086,86.1810398317557,43.03989650262609,186.55166663311465,0.15601003017714563
631,495.029875,38.355578125,31.25165234375,10.7017958984375,0.08303447,-0.34680942,-1.8579699,0.9559733,-2.779099,1.8410735,-1.4793289,2.5511284,496.73740625,40.6855703125,102.6101328125,15.975849609375,-1,1,-1,-1,13,13,13,11,104.47251,0.07487488,0.0014076233,7.646267,107.48942,4.1064377,1.64851,1.9072,0.0,0.0,0.0,0.0,-0.0007813044,-0.0070881364,-0.009413594,-0.027646,89.75552156043726,212.21195348744612,77.58083942941931,412.99735339657303,0.30198264082483234
632,51.305265625,30.66838671875,7.98154833984375,7.372755859375,0.7828732,-0.32425228,0.8656643,-0.5289884,2.215574,-0.9110117,0.9503022,-2.2615736,67.8471875,32.29496484375,11.1636171875,8.4285908203125,-1,1,1,-1,13,13,11,11,0.026924372,0.03840542,23.737768,-0.13129985,0.82937706,2.4325075,0.0806814,6.4280424,0.0,0.0,0.12776124,0.0,-0.0041776416,0.005907684,-0.040302888,-0.10247034,19.21848501655497,91.8005431905256,19.21848501655497,111.5215915665005,0.1446856958616523
633,53.73386328125,32.251486328125,10.6950390625,10.1191982421875,-1.5047748,-2.4005027,0.5446349,-0.6987584,-0.3346136,2.9593592,-2.4958398,1.102574,126.9518515625,179.308484375,12.321310546875,12.691783203125,1,-1,-1,1,13,13,13,11,-0.0068359375,-0.09991455,151.11154,150.87971,0.77882993,0.8514866,9.578822,28.334597,0.0,0.0,0.0,0.0,-0.004535789,-0.017032173,0.32308856,-0.06355521,71.9409938005985,91.53032730919509,24.510128327332527,153.66414965299347,0.2850106184730024
